Feature,Importance
derived_built_up_area_sqft_category_911-1001 SQFT,0.12992071641745043
group_derived_financier_name_AMBANK,0.1268101539561679
group_derived_financier_name_OTHERS,0.1217947853920448
derived_built_up_area_sqft_category_215-285 SQFT,0.11361620126102095
derived_non_land_posted_spa_amount_category_0-192000 (1),0.10517038618350275
derived_built_up_area_sqft_category_2342-2564 SQFT,0.10117334966023993
derived_non_land_posted_list_price_category_1-192000 (1),0.10058502361033222
group_derived_nationality_SINGAPORE,0.09129103959541605
derived_build_type_SHOP LOT,0.08437965398222168
derived_non_land_posted_selling_price_category_15000-192000 (1),0.08235371229120442
group_derived_race_OTHERS,0.07790172681596375
derived_built_up_area_sqft_category_3683-4868 SQFT,0.0735587966411389
derived_build_type_CLUSTER HOUSE,0.07351027108901027
group_derived_contact_city_SABAH,0.07132297322663725
group_derived_nationality_OTHERS,0.06175931991413751
derived_build_type_RETAIL LOT,0.05459126790118764
group_derived_contact_city_SUNGAI BULOH,0.05130520896703017
derived_built_up_area_sqft_category_4868-184967 SQFT,0.0490177132104915
group_derived_contact_salutation_MADAM,0.04665791661707561
derived_non_land_posted_total_loan_amount_category_58408-208800 (2),0.0452372336327097
group_derived_contact_city_CHERAS,0.04459486205364523
derived_built_up_area_sqft_category_882-911 SQFT,0.040284646027329216
group_derived_financier_name_UOB BANK,0.03318499094660511
derived_build_type_TOWNHOUSE,0.029944908062220308
group_derived_race_FOREIGNER,0.027185792891053332
derived_build_type_COMMERCIAL LAND,0.024734894319843437
derived_build_type_BUNGALOW,0.024343437232288722
group_derived_contact_city_SUBANG JAYA,0.01932875679000817
group_derived_contact_city_PETALING JAYA,0.015646438588257677
group_derived_contact_city_SERDANG,0.01284919096669986
group_derived_contact_city_RAWANG,0.0122675817242473
group_derived_contact_city_JOHOR,0.011622576664209483
group_derived_nationality_CHINA,0.011253790444520632
derived_built_up_area_sqft_category_3283-3683 SQFT,0.009972481143405
group_derived_financier_name_OCBC BANK,0.009583328894864915
group_derived_contact_city_KEPONG,0.0070678089846902105
group_derived_contact_salutation_DATO,0.00689574013839587
group_derived_contact_city_N. SEMBILAN,0.006652786125465338
group_derived_contact_city_PUCHONG,0.006613580464648847
group_derived_financier_name_ALLIANCE BANK,0.00619755431542507
group_derived_contact_city_KUALA LANGAT,0.003918662566760946
group_derived_contact_city_PERAK,0.003177202561088993
group_derived_contact_city_SELANGOR,0.001838009981239005
group_derived_contact_city_SINGAPORE,0.001217755241049696
group_derived_contact_city_KELANTAN/TERENGGANU,0.0008662966229257367
group_derived_financier_name_HSBC BANK,0.000789027865807109
group_derived_contact_city_PENANG,0.0007479511534832276
group_derived_contact_city_CYBERJAYA,0.00034000071113263013
group_derived_contact_city_HULU LANGAT,0.0
group_derived_contact_city_MELAKA,0.0
group_derived_contact_city_OTHER,0.0
group_derived_contact_salutation_DR,0.0
group_derived_contact_city_PAHANG,0.0
group_derived_financier_name_BANK ISLAM,0.0
group_derived_contact_city_PUTRAJAYA,0.0
group_derived_contact_city_SARAWAK,0.0
derived_build_type_OFFICE LOT,0.0
group_derived_contact_city_SEPUTEH,0.0
group_derived_contact_city_GOMBAK,0.0
derived_build_type_INDUSTRIAL LAND,0.0
derived_build_type_FACTORY LOT,0.0
derived_phase_property_type_INDUSTRIAL,0.0
group_derived_contact_city_KEDAH/PERLIS,0.0
group_derived_contact_city_AMPANG,0.0
group_derived_contact_annual_income_ABOVE RM100000,0.0
group_derived_contact_annual_income_BELOW RM50000,0.0
group_derived_contact_city_HULU/KUALA SELANGOR,0.0
derived_build_type_BUNGALOW LOT,0.0
