Feature,Importance
derived_build_type_SHOP LOT,0.0030365321696240012
group_derived_financier_name_UOB BANK,0.0028150989460346302
derived_contact_identification_type_NRIC NO.,0.0027818045483283377
group_derived_nationality_MALAYSIA,0.0027405585666218585
group_derived_financier_name_STANDARD CHARTERED,0.0025258190444490177
group_derived_race_NOT APPLICABLE,0.0024879974743231056
derived_non_land_posted_total_loan_amount_category_64914-220000 (2),0.0022808741034086545
derived_non_land_posted_spa_amount_category_0-199800 (1),0.002249366874732174
group_derived_contact_city_RAWANG,0.002078853001732163
group_derived_contact_city_GOMBAK,0.001842744145972989
group_derived_contact_city_SABAH,0.0018380000802841912
group_derived_contact_annual_income_RM50001 - RM100000,0.001822731456930795
group_derived_contact_city_SERDANG,0.0017594366225285912
group_derived_contact_city_PERAK,0.0017524642263741814
group_derived_contact_city_SINGAPORE,0.0017524161214495836
derived_non_land_posted_selling_price_category_15000-199800 (1),0.0017254935811954562
group_derived_nationality_SINGAPORE,0.0016292536445408007
group_derived_contact_city_KUALA LANGAT,0.0015629180381946273
group_derived_contact_salutation_DATO,0.001435698657687613
derived_built_up_area_sqft_category_861-912 SQFT,0.0013228045266729458
group_derived_financier_name_BANK ISLAM,0.0012481972104381525
group_derived_contact_city_KEPONG,0.0011628790185728628
group_derived_nationality_OTHERS,0.0011119113629678432
group_derived_contact_city_CHERAS,0.001076851508815517
derived_contact_identification_type_PASSPORT,0.0010639573340506605
derived_build_type_RETAIL LOT,0.0010417271290111144
group_derived_contact_city_JOHOR,0.00096750070074822
group_derived_race_FOREIGNER,0.0008272323638329001
group_derived_contact_annual_income_ABOVE RM100000,0.000819398580965601
group_derived_contact_city_PAHANG,0.0008100622426570469
group_derived_contact_city_SELANGOR,0.0007716580547804028
derived_build_type_TOWNHOUSE,0.0007514955488935337
derived_non_land_posted_list_price_category_1-200000 (1),0.0007228223627394139
group_derived_contact_city_PENANG,0.0006056385032795437
group_derived_contact_city_MELAKA,0.000585523850790406
group_derived_nationality_CHINA,0.0005423529366271084
group_derived_contact_city_PUCHONG,0.0005370769840147328
group_derived_financier_name_HSBC BANK,0.0005336439801920053
group_derived_contact_city_SUNGAI BULOH,0.0004846674840511817
group_derived_financier_name_OCBC BANK,0.00046147554599803333
group_derived_contact_city_KELANTAN/TERENGGANU,0.000362774713421505
group_derived_contact_city_N. SEMBILAN,0.00030294687339520074
group_derived_contact_city_CYBERJAYA,0.0002943371420853675
group_derived_contact_salutation_DR,0.000262555972906987
group_derived_contact_city_AMPANG,0.00022758100922587508
group_derived_contact_city_HULU LANGAT,0.00022515100762451377
group_derived_contact_annual_income_BELOW RM50000,0.0002128994497483548
group_derived_contact_city_OTHER,0.00014126734004222015
group_derived_financier_name_AFFIN BANK,0.00011737663424050655
derived_build_type_COMMERCIAL LAND,0.0
derived_build_type_FACTORY LOT,0.0
derived_build_type_BUNGALOW LOT,0.0
derived_build_type_INDUSTRIAL LAND,0.0
derived_phase_property_type_INDUSTRIAL,0.0
group_derived_contact_city_KEDAH/PERLIS,0.0
group_derived_contact_city_HULU/KUALA SELANGOR,0.0
group_derived_contact_city_PUTRAJAYA,0.0
group_derived_contact_city_SARAWAK,0.0
group_derived_contact_city_SEPUTEH,0.0
derived_build_type_OFFICE LOT,0.0
