Feature,Importance
derived_build_type_FACTORY LOT,0.0019586147006031705
group_derived_financier_name_AMBANK,0.0019030753414561014
group_derived_contact_city_JOHOR,0.0018064780908658268
group_derived_nationality_SINGAPORE,0.0018021501350794203
group_derived_contact_city_CYBERJAYA,0.0017043289225312918
group_derived_contact_city_GOMBAK,0.001678119706671643
derived_built_up_area_sqft_category_2792-3269 SQFT,0.0015771966005494328
group_derived_contact_city_HULU/KUALA SELANGOR,0.0014874381471934462
group_derived_nationality_CHINA,0.0013232264199028237
derived_contact_identification_type_NRIC NO.,0.0011811485726890732
group_derived_contact_city_N. SEMBILAN,0.0011689978777607475
group_derived_contact_city_OTHER,0.0011086441105984312
group_derived_contact_city_SELANGOR,0.001085233643579374
group_derived_contact_city_PENANG,0.0010832314815102863
group_derived_contact_city_PERAK,0.0010778132314805359
group_derived_contact_city_PUTRAJAYA,0.0010306477170562885
group_derived_contact_city_SARAWAK,0.0009768813895363714
derived_build_type_CONDOMINIUM,0.0008984623471723927
group_derived_contact_city_CHERAS,0.0008713680806543445
group_derived_contact_salutation_NOT APPLICABLE,0.000862660014064984
derived_phase_property_type_HIGH RISE,0.0008488505436231765
derived_built_up_area_sqft_category_215-286 SQFT,0.0008450460114359385
group_derived_contact_city_AMPANG,0.0007833685978979372
group_derived_financier_name_BANK ISLAM,0.0007478198383742084
derived_build_type_INDUSTRIAL LAND,0.0006701179383393095
derived_gender_NOT APPLICABLE,0.0006573279951258115
group_derived_contact_annual_income_RM50001 - RM100000,0.00064802922956917
derived_contact_purchaser_type_INDIVIDUAL,0.0005933912589904195
group_derived_contact_city_KELANTAN/TERENGGANU,0.0005664712807397565
derived_build_type_SHOP LOT,0.0005488330653591765
group_derived_contact_salutation_DATO,0.0005339363947001572
derived_contact_staff_NOT APPLICABLE,0.0005135778806631108
derived_contact_identification_type_REG NO.,0.000511375608793734
derived_marital_status_NOT APPLICABLE,0.0004568172436933059
group_derived_contact_city_MELAKA,0.0004480617324057294
group_derived_financier_name_AFFIN BANK,0.0004473783804914859
group_derived_contact_annual_income_NOT APPLICABLE,0.000437294311149145
derived_contact_lifestyle_registration_status_NOT APPLICABLE,0.00042630834448360947
group_derived_contact_city_HULU LANGAT,0.0003766975685211641
group_derived_contact_salutation_MADAM,0.0003382826108138362
derived_contact_identification_type_PASSPORT,0.0003187492969585476
derived_contact_purchaser_type_CORPORATE,0.0002586627411174961
group_derived_contact_city_SEPUTEH,0.00022485432117947958
group_derived_contact_salutation_DR,0.00020783729287831212
group_derived_contact_city_KEPONG,0.00016447996740904977
group_derived_contact_city_PAHANG,0.00016286238183799273
group_derived_contact_city_KEDAH/PERLIS,0.00011147974237730296
derived_built_up_area_sqft_category_2280-2343 SQFT,2.2270809969535997e-05
derived_built_up_area_sqft_category_286-699 SQFT,6.734039324633379e-06
derived_build_type_APARTMENT,0.0
derived_built_up_area_sqft_category_912-1001 SQFT,0.0
derived_built_up_area_sqft_category_699-861 SQFT,0.0
group_derived_contact_annual_income_BELOW RM50000,0.0
derived_build_type_COMMERCIAL LAND,0.0
derived_build_type_OFFICE LOT,0.0
derived_rebate_percentage_category_< 10% REBATE,0.0
derived_rebate_percentage_category_> 10% REBATE,0.0
derived_rebate_percentage_category_NO REBATE,0.0
derived_build_type_RETAIL LOT,0.0
derived_township_maturity_MATURED,0.0
derived_build_type_SERVICE APARTMENT,0.0
group_derived_contact_annual_income_ABOVE RM100000,0.0
derived_build_type_CLUSTER HOUSE,0.0
