contact_nric_masked,probability (threshold = 0.6),predicted label
-1183754190902168306,0.5451778006715559,1
-1183933092927472931,0.5503785076298184,1
-118456428828445866,0.517864457488261,1
-1185842981117159256,0.34277637878532435,0
-1186718891711046176,0.32203370246849367,0
-1186718891711046176,0.22354437141464875,0
-1186910158136438629,0.18728942788603825,0
-1187936580326251168,0.6429650102975627,1
-1187936580326251168,0.6865189235768209,1
-1188211853437461573,0.4862046007829685,0
-1188302526600522617,0.35570608097879675,0
-1188524152997987778,0.44830055978701555,0
-1188670127870930089,0.5885087011150043,1
-1189651943780060853,0.3328515960828162,0
-1190621886989724567,0.4823170791767869,0
-119120512968512762,0.7792807556188164,1
-119120512968512762,0.9241194441718369,1
-1191533263361444419,0.5931391066578068,1
-119176357185674844,0.45280271688514984,0
-1192106375171505588,0.771462283990777,1
-1192951096491144546,0.51399232904811,1
-1193205502724661195,0.5047854123668353,1
-1194577583114845584,0.6062904251165621,1
-1195713045874246493,0.7668176724601403,1
-119598293914662214,0.5582671314374402,1
-1196278693545046427,0.7817693588259309,1
-1196521632119730365,0.5878929377959818,1
-1196541740416104824,0.6494490808088179,1
-1196582452389136397,0.4953335271710975,0
-1196669827460460830,0.5550288181378666,1
-119711411039891515,0.8331290464244764,1
-1197838765112638555,0.761999547974218,1
-11978486764042703,0.46982200542425845,0
-1199126121212899220,0.5099329333034268,1
-1199764134358385063,0.462786403520056,0
-1199785747323109651,0.40133512473489685,0
-1199977448751896126,0.7441527420398367,1
-1200259774138894763,0.26340417085554163,0
-1201014794962479195,0.13429524354337447,0
-1201534900104145672,0.7390392737322563,1
-1201534900104145672,0.4983624650465052,0
-1203075714681331802,0.6318597982702672,1
-1203724431530331234,0.18108122224014045,0
-1203724431530331234,0.2766413149176742,0
-1203724431530331234,0.6181345019518447,1
-1203724431530331234,0.23403855404748136,0
-1203724431530331234,0.2711003517944114,0
-1203724431530331234,0.22716303346147132,0
-1203724431530331234,0.19216759976934608,0
-1204188215121966215,0.599968101309173,1
-1204281235365721362,0.7300180690414105,1
-1205445518219223314,0.36979800557015985,0
-1205722935443969609,0.16772507742491255,0
-1206068127659256382,0.6758746858223258,1
-1206234227750045843,0.36980061538540626,0
-1206449822131077916,0.6769791051040642,1
-1206804562450241557,0.5734608129862079,1
-1207239137318865895,0.3691775145303102,0
-1207634251142354201,0.6375259555644738,1
-1207949840594689497,0.3409662656792302,0
-1208362273588813459,0.634111037576892,1
-1208367623060693730,0.8325026090282056,1
-1209829124087922322,0.4115249966331083,0
-1209954839911176090,0.5014606759555232,1
-1211991384856563044,0.18110811662982812,0
-1213397289351717655,0.34070020357418185,0
-1213600821023924662,0.6365316338211815,1
-1213876168113212817,0.25932440281210284,0
-1213970253995096975,0.5141893809579668,1
-1214042440042212613,0.6557924382153993,1
-1214606707073362980,0.6000837891292801,1
-1214870990367803356,0.6084182849828158,1
-1215756961727092200,0.4731878311638028,0
-1216044858542705856,0.6032054038558416,1
-1216099102711990741,0.6977838425435833,1
-1216333811943036475,0.719187718258707,1
-1217842641504374877,0.11768939233318952,0
-1218260607690926808,0.509079778410882,1
-1218464952491817951,0.4275461352661034,0
-1218484414020853295,0.20756230731833689,0
-1219136703833940068,0.743363863753634,1
-1219507575696219973,0.601900469725119,1
-1220345061806092368,0.35106653000983706,0
-1220540498252755565,0.5703244131237927,1
-1220715919261298168,0.7901770951226862,1
-1221701751943377842,0.322979362110832,0
-1221747496229383292,0.345101298435324,0
-1221936257880918680,0.45163504553228245,0
-1222757447867028213,0.716056868717323,1
-1223032399366391552,0.5379216306564739,1
-1223410472581566258,0.6114402387348459,1
-1223936218864407350,0.7490384047271215,1
-1224757882335062026,0.28460441513296164,0
-1224757882335062026,0.22815181640138135,0
-1225358213380952923,0.5748910850262147,1
-1225556350650975044,0.6265312686217449,1
-1225602047132845533,0.5947596693877,1
-1227102735862490252,0.5611146419909171,1
-1227631467558198888,0.7217277482167579,1
-1228890774930442528,0.19247437607371132,0
-122943069975511247,0.5331399898318889,1
-1229823736521424573,0.6917503495793137,1
-1230603667342238402,0.672308694406975,1
-1230678641392206437,0.4483016687307801,0
-1230731812980995120,0.6586525516015223,1
-123112335184376067,0.7576509026905236,1
-1231417436211201627,0.17216336440282762,0
-1231531691479434306,0.13758475277855772,0
-1231633490759415406,0.36022260520793786,0
-1231646245793696803,0.6526956979723657,1
-1231804092921800345,0.6307149205767014,1
-1233509953501269011,0.6518790148493316,1
-1233517643036103032,0.8004076272363158,1
-1233611336183205824,0.8680480614647853,1
-123619478256338495,0.3746940958888253,0
-123627256365390219,0.24365837664758447,0
-123627256365390219,0.45722083936225943,0
-1237023093773486158,0.5896223105766888,1
-123748596558257562,0.5117454134286543,1
-1239095200710340296,0.5837185675708609,1
-1239355244553774473,0.3498854353435642,0
-1239777432625250028,0.7733353918671703,1
-124016421551499198,0.4641878594266359,0
-1242430725273616915,0.6202076238056107,1
-1242853255486290650,0.9102019995551398,1
-124304964487257023,0.6021696327840068,1
-1244007427978399584,0.685931037908267,1
-1244747554037834505,0.5452215496754889,1
-1245121457253535078,0.48702009205203856,0
-1245544499028120011,0.44192184858382694,0
-1246127713931407786,0.7234516877005074,1
-1246358646432852774,0.8434269132732279,1
-1247033054108591982,0.5212321907573491,1
-1247089782093701179,0.6648304733126394,1
-1247165096268077773,0.6735667008877009,1
-1247213481878988022,0.19668905435128622,0
-124780093001902043,0.1505685395005349,0
-1248247027763505149,0.33713076631404226,0
-1248247027763505149,0.48394868607645797,0
-1248409258931699398,0.6907324651722909,1
-124879202836451769,0.8275880519317379,1
-1249129893010159699,0.7378857635382193,1
-1249929426369033621,0.8455716772016754,1
-1249963566040680404,0.32013464502190914,0
-1249963566040680404,0.47012523688249663,0
-1249963626365634427,0.48732881611094475,0
-1250044162877323276,0.5718196759022237,1
-1250589709876678639,0.4859890059418346,0
-1250644881187905166,0.7178877654951633,1
-1250659944319733510,0.7148968157356975,1
-1252024296785911206,0.49813425827990576,0
-1252202110742330743,0.8171219595346964,1
-1252295522489058374,0.5618338680687774,1
-1252982272682936425,0.7110150913485375,1
-1253000471088305453,0.4728037017125547,0
-1253025531459415160,0.2998784074372975,0
-1253622049835438797,0.5521650717179885,1
-1254260223489679121,0.20477504079573755,0
-12549359463614732,0.3243862187845579,0
-1255187468594977118,0.30696346647160944,0
-1255378098883160367,0.5529683031909186,1
-1255637832999968288,0.6259499508682905,1
-1256473714802617479,0.5139587976277881,1
-125651585148634346,0.6800493220497807,1
-125652995486736951,0.44983082394327556,0
-1257063772243570777,0.6492565306356092,1
-1257233650036176977,0.4488651512475289,0
-1257697059911857692,0.3426772637795941,0
-1258083547540484459,0.5016925127406044,1
-1258387673092421680,0.7058720494519308,1
-1258387673092421680,0.40374937716132453,0
-1258719350028048064,0.7761847353577447,1
-12594002825559509,0.7134244592733934,1
-1259802574167462389,0.23475926249348103,0
-1259806371651747316,0.46443052679978364,0
-1260308231446742537,0.44359514264569344,0
-1260462302736768796,0.3655239330114512,0
-1260732693587004080,0.4394428681300892,0
-1260794458438665024,0.6614702696035277,1
-1261203556140272012,0.15390174075881313,0
-1262612347592846445,0.3648926913259081,0
-1262867875686307744,0.6540024960238455,1
-1263080726028991612,0.4242045500059229,0
-1264628822491720539,0.5499214318236837,1
-1265276424506961290,0.39598237350935295,0
-126604989065302354,0.6467051985791813,1
-126604989065302354,0.3798753891313735,0
-1266465256818513462,0.6314881502677517,1
-1266636601843217704,0.3238838512720709,0
-126667349498949159,0.33346814910155237,0
-1267181242764337003,0.11756004977094309,0
-126804374045823197,0.40230790034737984,0
-126937970091317730,0.7947776302057514,1
-126941270840222405,0.567085840654613,1
-1269999239333718366,0.6556207621420431,1
-1271397627837476915,0.4344305476198927,0
-1271665604716102684,0.6824115636213031,1
-1271808049806373681,0.5098124832553635,1
-127310186126709776,0.6710838247713824,1
-1273268627152752422,0.6642901315648715,1
-1273936137020641050,0.5167910510559094,1
-1275965077017742482,0.5727370918399355,1
-1276171120849942198,0.402052226743283,0
-1276531226858842679,0.2812728837259457,0
-1276730423249787494,0.7845317460684718,1
-1277972213399236667,0.5112766341874968,1
-1278586114417232287,0.29535448164847605,0
-1278586114417232287,0.2832837735035065,0
-1278694522262393935,0.7988097216638088,1
-1278694522262393935,0.6471948076428112,1
-1278840118027531164,0.4417253804714949,0
-1279051715817480205,0.4637618652963175,0
-1279638636502454826,0.8348582908848656,1
-1279898411751697519,0.49609511643496745,0
-128044191704202693,0.4170118567788168,0
-1281451352071984606,0.3887720197501745,0
-1283064687446962467,0.5684242521870331,1
-1283090886762963714,0.2252186088718428,0
-1283976325133213990,0.4163627865480999,0
-1284022490186467094,0.8668586300006248,1
-1284117186485841435,0.09227491705676641,0
-1284270856848661817,0.5562508978574877,1
-1284780864721029444,0.9012713446701065,1
-128481468699696180,0.6194965985455925,1
-1285150474781198314,0.4518678135830879,0
-1285316389853782670,0.10252133414638775,0
-1286179218760362560,0.4171999846360814,0
-1286179218760362560,0.3555588103329253,0
-1286179218760362560,0.30582585600247064,0
-1286179218760362560,0.4936699885316795,0
-1286179218760362560,0.4281733351119086,0
-1287835729784834250,0.47262924910794557,0
-1288065908753654408,0.7370990706828934,1
-1288160843945891695,0.4488918994413904,0
-128820903367421829,0.7603306401692248,1
-1288563374090231458,0.39445030750116067,0
-1289220047272339108,0.6584610836489054,1
-1290459441204307243,0.71148693186808,1
-1290693841901664312,0.49889620759903053,0
-1290693841901664312,0.6868249689611422,1
-1290693841901664312,0.3102237710516702,0
-1291429535131295628,0.8743556337704509,1
-1293761908058791881,0.7211519493094148,1
-12943421396063226,0.1408608821594713,0
-129572512110706492,0.5989609572958217,1
-129690439056340113,0.7600689145620275,1
-1297254506214631338,0.6622066299094916,1
-1297502366048034948,0.5015744905627227,1
-1298185237798531721,0.3661460084337704,0
-1298202676614799154,0.3932216471620869,0
-1298283946681733680,0.1620817033236732,0
-1298836476921914626,0.5585775589648254,1
-1299598986988520325,0.7760952867134859,1
-1299695479231186182,0.8706485196658509,1
-1300181266196525617,0.6355244599289607,1
-1300684449019714614,0.3035526865512804,0
-1301194959893041770,0.3657277389085563,0
-1301420437275601179,0.69240916778999,1
-1301430811954595464,0.7259145890054853,1
-1301956123806341880,0.7749034214703137,1
-1302742888495415888,0.692635000283854,1
-1303771666467914077,0.6590104045952553,1
-1304097193546095525,0.856169586442496,1
-1304279139625490557,0.48096328537392796,0
-1304284885466320812,0.26551401656694706,0
-1304659305457750820,0.7920720065634409,1
-1306205890006130941,0.7313904801207995,1
-1306404023944716907,0.3388339933325227,0
-1306711143947506366,0.38743972218070855,0
-1307029662921248411,0.4649811240633696,0
-1308082143483148041,0.29386467532317406,0
-1308104770852465773,0.7159912688116562,1
-1308471329242425407,0.6342625452334661,1
-1308849194488140287,0.6872913920281865,1
-1309254135818551013,0.44179728905830373,0
-1309332000145801008,0.7850414162803097,1
-1309458186840674641,0.5183541268751276,1
-1309956701508270973,0.6011091680164761,1
-1310775302993055605,0.2565559412990097,0
-131114032787487887,0.6678364361594865,1
-1311222816900057943,0.7903599464248783,1
-1311222816900057943,0.6203673349290856,1
-1311246081309966221,0.7501638629678716,1
-1312433310018654079,0.46513299626978954,0
-1313729024111457373,0.7776345525265647,1
-1314059862662043582,0.6345007832513547,1
-131513909518159202,0.7921556804867961,1
-1316757559852046570,0.9101534103865793,1
-1317002007298208283,0.4756643152921559,0
-1317414534208403496,0.36055177964853774,0
-1319569345024624717,0.6715305776542069,1
-1320003337551591794,0.7321289384396613,1
-1320246887179557154,0.2440240753227421,0
-1320246887179557154,0.2494467307095228,0
-1320246887179557154,0.2565174866994271,0
-1320421241559858834,0.44860551708034546,0
-1320725214811427160,0.6666271944800775,1
-1321845854883859888,0.30763403091366537,0
-1322054686084620268,0.565055864659882,1
-1322836693103389900,0.6816145558194521,1
-1322836693103389900,0.8418172421271877,1
-132372933998115887,0.8400510911970186,1
-1323781539124101313,0.5969209530413063,1
-1323784092748038378,0.6525283568446609,1
-1323844817456107761,0.6707321078182474,1
-1323910398797271259,0.46299910797734684,0
-1324243115053674166,0.4793703989964752,0
-1324877132430727730,0.4903794019456714,0
-1325257345363726378,0.33330074993282544,0
-1325916903613712126,0.7971600869285786,1
-1325916903613712126,0.7255536731786092,1
-132607711741894448,0.5663759448912545,1
-1326377412612905422,0.33712062873002574,0
-1327072364294570740,0.27954819253956065,0
-1327803071986656807,0.5357247146497099,1
-1328382597805745474,0.2530267170876564,0
-1329765035144259821,0.5951741339694449,1
-1330018256034635386,0.40926733384238123,0
-133173953238805952,0.887823132789125,1
-1332129843957639382,0.9054975882452927,1
-1332312990640181543,0.47102831354320474,0
-1332447880152998666,0.5009610213525936,1
-133334947604410054,0.5023372333824723,1
