contact_nric_masked,probability (threshold = 0.6),predicted label
-1129606128422273581,0.22332834805211374,0
-1129818110569891191,0.2933988784813355,0
-1129818110569891191,0.3574691095965729,0
-1130266152337014504,0.32060270065487945,0
-1130294911062243198,0.39240704084132366,0
-1130561261876299343,0.4079619122583928,0
-1130716720938188052,0.21794617079549802,0
-1131586398099886162,0.31451655713375953,0
-1132221073219973755,0.4761988290380454,0
-1132843820448941357,0.3000514037450608,0
-1132975402823198325,0.2838693258228497,0
-1133888615769678920,0.3579641686166591,0
-11341125735167855,0.27248145906480353,0
-1134735239849645663,0.8146748088384791,1
-113500188841882884,0.6027294879306251,1
-1135032709451296922,0.14139669560459198,0
-1135742143383692072,0.2919243300861886,0
-1136294800922785907,0.20825164488611878,0
-1136339611505986879,0.28689565990895227,0
-1136667572991732498,0.5676697935156615,1
-1137013045582559404,0.2306246355486009,0
-1138550867489991260,0.46613324182328736,0
-1139398442103954906,0.027038912887846586,0
-1139680351880400608,0.40488139676866747,0
-1140555445552108464,0.027580439025795826,0
-1141823565354448913,0.4012117009147097,0
-1143589132368119708,0.188053688857481,0
-1143589132368119708,0.122941709785997,0
-1143589132368119708,0.09691588263825579,0
-1143589132368119708,0.12811046993127156,0
-1144082794478835945,0.37552259793770365,0
-1144137190898508542,0.2400657415799833,0
-1144573019959795773,0.3571419872577879,0
-1145112648099214073,0.257621960246849,0
-114527426459520436,0.21753217924522447,0
-114646822892457065,0.05072595603061856,0
-1146563916510611164,0.3691470559263865,0
-1147916595915217708,0.4163708805380927,0
-1148522101618874341,0.16970920651905644,0
-1148563876099359663,0.4839415606766909,0
-1148623681777708766,0.3035506560888095,0
-1149043843066018508,0.22689642250220546,0
-1149410169810309092,0.13676474914308184,0
-1149953410413657960,0.33173346390983227,0
-1150774234946695787,0.26566390463990697,0
-115124227781742934,0.39657812371598816,0
-1151512580419565120,0.052295125961368566,0
-1152337778092373424,0.6778067074832169,1
-1152707648382255186,0.22466396891319285,0
-1152707648382255186,0.4395747785473022,0
-1153507642842302173,0.22218535435972192,0
-1154298073990086899,0.31117469397389264,0
-1154549211821722379,0.9285630532792492,1
-1154634994971098266,0.177574926802545,0
-1154884695851897778,0.28881887040093446,0
-1155131754063224540,0.09950579293933542,0
-1155439637041368124,0.2666317006440379,0
-1155604789210522161,0.5463080899130148,1
-1157017729139739880,0.13842586975034382,0
-1157411243111301047,0.31837923378899424,0
-1157411243111301047,0.34707974352826876,0
-1157494176977330175,0.25807772476303026,0
-1158592034379365378,0.3820086890146406,0
-1159437471194336252,0.266682947570243,0
-1159731210764045380,0.45584796864415517,0
-1160345807942870051,0.2683168566472523,0
-1160345807942870051,0.5451776343793409,1
-1160348352979216977,0.3283642031118358,0
-1161321156620410499,0.5127654944232233,1
-1161436576143843118,0.0988713975000501,0
-1162119023284052277,0.20670645010521543,0
-1162947089292404927,0.265409585542682,0
-116299603403533291,0.4032300060142299,0
-1163080936779120814,0.46807484321799353,0
-1163080936779120814,0.3266866426387482,0
-1163359357165958957,0.7971034467592528,1
-1164269803755459424,0.1294327307874252,0
-1164269803755459424,0.8453837207276348,1
-1164269803755459424,0.36740319594734355,0
-1164269803755459424,0.45296837546270324,0
-1164269803755459424,0.2796021458883871,0
-1164269803755459424,0.6283948852436537,1
-1165152370554332713,0.9156931295224574,1
-1165152370554332713,0.9479829646218053,1
-1165178685759716378,0.29738713301427205,0
-116531285030276909,0.6562807910456825,1
-1165727595271648261,0.24440059959262483,0
-1166090778181182698,0.49233373640834405,0
-1166376055171853223,0.582576331527931,1
-1166828519494813968,0.6241716311933745,1
-1166828519494813968,0.6311571627989497,1
-1166941518812089178,0.553566784154531,1
-1167850869489821045,0.339768970119862,0
-1168349071419631736,0.25377955964013743,0
-1168447813831959027,0.31740576125998055,0
-1168996562135943492,0.3785830280574868,0
-1169856575439012835,0.2651908194431842,0
-1170064852779610834,0.16588478667736498,0
-1170548050010668994,0.22595126584613057,0
-1170594810398379400,0.4106785733554606,0
-1170817939491131218,0.6065001840211005,1
-1171191074116078291,0.08838104669035624,0
-1171321992880765048,0.2796110722149947,0
-1172707696288990371,0.15534289868848097,0
-117331121501688767,0.12157842944421222,0
-1174186970120266713,0.234051807595855,0
-1174279269490898254,0.3508463859292773,0
-1175220656225588831,0.44108967438133173,0
-1175837998277078517,0.28616897491847854,0
-1175900706720178964,0.4372886674108107,0
-1176070291530945325,0.5861411422963574,1
-1176223094207945988,0.6267584509866699,1
-1176247907255746164,0.26554617710133216,0
-1176318243090089668,0.2695452723700864,0
-1176417391502621844,0.07012089917458786,0
-1176916505339370740,0.16459352778757885,0
-1178545737577426679,0.35474308388589965,0
-1179387371214038794,0.13554872768725165,0
-1180213870693342649,0.24214287607722096,0
-1182293253980414908,0.300711402733338,0
-1182551483849762668,0.166832016505558,0
-1182976586051291614,0.15508072173667306,0
-1182994130534229850,0.059432050925890385,0
-1183754190902168306,0.3798053145516178,0
-1183933092927472931,0.4667107502359203,0
-118456428828445866,0.19260490338704403,0
-1185842981117159256,0.3082619038325152,0
-1186718891711046176,0.7888149502003441,1
-1186718891711046176,0.760159841629549,1
-1186910158136438629,0.9158097843692706,1
-1187936580326251168,0.5264116263317381,1
-1187936580326251168,0.4141583745567297,0
-1188211853437461573,0.5818204999785573,1
-1188302526600522617,0.4608165347773265,0
-1188524152997987778,0.48047833669966994,0
-1188670127870930089,0.28771600997620483,0
-1189651943780060853,0.799789490891636,1
-1190621886989724567,0.26487205130826913,0
-119120512968512762,0.4218180632346471,0
-119120512968512762,0.0242781229014827,0
-1191533263361444419,0.5010884833616106,1
-119176357185674844,0.3744714868449407,0
-1192106375171505588,0.2502903855509956,0
-1192951096491144546,0.4051177173062732,0
-1193205502724661195,0.5025621883380593,1
-1194577583114845584,0.3185552640589366,0
-1195713045874246493,0.27736837024297534,0
-119598293914662214,0.2825678772508318,0
-1196278693545046427,0.24684146684600625,0
-1196521632119730365,0.45088351868909804,0
-1196541740416104824,0.07404916275830078,0
-1196582452389136397,0.31677579629134384,0
-1196669827460460830,0.35316346395899567,0
-119711411039891515,0.03027619916686434,0
-1197838765112638555,0.2717848873272654,0
-11978486764042703,0.17123150345012061,0
-1199126121212899220,0.36090261850922944,0
-1199764134358385063,0.527375050735497,1
-1199785747323109651,0.3432260301271208,0
-1199977448751896126,0.2525295805012257,0
-1200259774138894763,0.3876834656163446,0
-1201014794962479195,0.9022309448320321,1
-1201534900104145672,0.29648284641401357,0
-1201534900104145672,0.31212446090707685,0
-1203075714681331802,0.19559650413799368,0
-1203724431530331234,0.8380942654710154,1
-1203724431530331234,0.40704704879174997,0
-1203724431530331234,0.5438434052320493,1
-1203724431530331234,0.8065213380491533,1
-1203724431530331234,0.8224963665159656,1
-1203724431530331234,0.5350078288915667,1
-1203724431530331234,0.6339066968653324,1
-1204188215121966215,0.40393413638866676,0
-1204281235365721362,0.30816626477451015,0
-1205445518219223314,0.3675701784114935,0
-1205722935443969609,0.8891052717970788,1
-1206068127659256382,0.1871499441132284,0
-1206234227750045843,0.31757666850281396,0
-1206449822131077916,0.44429814885553387,0
-1206804562450241557,0.24775905338393184,0
-1207239137318865895,0.10850949890673636,0
-1207634251142354201,0.4389272667455015,0
-1207949840594689497,0.6484684762145742,1
-1208362273588813459,0.252988055628236,0
-1208367623060693730,0.1543762956955453,0
-1209829124087922322,0.22663356221706352,0
-1209954839911176090,0.3315170110774755,0
-1211991384856563044,0.49358324943514925,0
-1213397289351717655,0.39447868605573416,0
-1213600821023924662,0.23574333445652768,0
-1213876168113212817,0.05368580805006558,0
-1213970253995096975,0.5360074360880457,1
-1214042440042212613,0.4738552098260774,0
-1214606707073362980,0.40101464407407683,0
-1214870990367803356,0.2154875329889701,0
-1215756961727092200,0.1563348875973214,0
-1216044858542705856,0.4703573391939717,0
-1216099102711990741,0.33314634032691537,0
-1216333811943036475,0.3273243370767867,0
-1217842641504374877,0.1865854910497045,0
-1218260607690926808,0.09167344651240444,0
-1218464952491817951,0.24175953334828057,0
-1218484414020853295,0.19924046204040222,0
-1219136703833940068,0.2769368811661229,0
-1219507575696219973,0.2904045241734371,0
-1220345061806092368,0.430495888697776,0
-1220540498252755565,0.5311716003094159,1
-1220715919261298168,0.19565484650889003,0
-1221701751943377842,0.45211475215327923,0
-1221747496229383292,0.7965812128472651,1
-1221936257880918680,0.05365326710093043,0
-1222757447867028213,0.19838939494686134,0
-1223032399366391552,0.4896713082682567,0
-1223410472581566258,0.42158168175144123,0
-1223936218864407350,0.042234666487955534,0
-1224757882335062026,0.3257095955341715,0
-1224757882335062026,0.21489552529881942,0
-1225358213380952923,0.6250337498072759,1
-1225556350650975044,0.17194458356898756,0
-1225602047132845533,0.46576564501940226,0
-1227102735862490252,0.2903693031570386,0
-1227631467558198888,0.32646520528957684,0
-1228890774930442528,0.5139931531938984,1
-122943069975511247,0.29618805221086686,0
-1229823736521424573,0.4521591268034087,0
-1230603667342238402,0.32316182544073696,0
-1230678641392206437,0.32197019717334013,0
-1230731812980995120,0.07455748469603964,0
-123112335184376067,0.22972407576778733,0
-1231417436211201627,0.06611539240108781,0
-1231531691479434306,0.8282335129653898,1
-1231633490759415406,0.5397834259169889,1
-1231646245793696803,0.44133821281275065,0
-1231804092921800345,0.41640901337564457,0
-1233509953501269011,0.4129494371149911,0
-1233517643036103032,0.17446609156704757,0
-1233611336183205824,0.12512346991855808,0
-123619478256338495,0.28759800795658885,0
-123627256365390219,0.8205732784843607,1
-123627256365390219,0.6935370565670109,1
-1237023093773486158,0.3252019042495903,0
-123748596558257562,0.3063797206591892,0
-1239095200710340296,0.3100557710555535,0
-1239355244553774473,0.4829206390762419,0
-1239777432625250028,0.16588478667736498,0
-124016421551499198,0.2700053831852413,0
-1242430725273616915,0.312076331483084,0
-1242853255486290650,0.018032877649872662,0
-124304964487257023,0.06624094149011557,0
-1244007427978399584,0.294908781621138,0
-1244747554037834505,0.272429445613538,0
-1245121457253535078,0.42609982050720024,0
-1245544499028120011,0.36590214133563426,0
-1246127713931407786,0.4506900172400882,0
-1246358646432852774,0.11697066928594164,0
-1247033054108591982,0.3491985508327356,0
-1247089782093701179,0.3852620283263558,0
-1247165096268077773,0.37367855597485977,0
-1247213481878988022,0.2952806042023979,0
-124780093001902043,0.7215643838651484,1
-1248247027763505149,0.6408615552773539,1
-1248247027763505149,0.3271057969808276,0
-1248409258931699398,0.5369705423829894,1
-124879202836451769,0.0684571691122489,0
-1249129893010159699,0.04084754050268225,0
-1249929426369033621,0.11217830794932512,0
-1249963566040680404,0.7910053660134352,1
-1249963566040680404,0.7304182680918411,1
-1249963626365634427,0.268056274806847,0
-1250044162877323276,0.6511860178445436,1
-1250589709876678639,0.23332043761685686,0
-1250644881187905166,0.30274589664270646,0
-1250659944319733510,0.4120865616021559,0
-1252024296785911206,0.6218324988443696,1
-1252202110742330743,0.17285681114455068,0
-1252295522489058374,0.6782150180585541,1
-1252982272682936425,0.3699028718579985,0
-1253000471088305453,0.50673547014313,1
-1253025531459415160,0.41356632010586264,0
-1253622049835438797,0.36971420727020315,0
-1254260223489679121,0.3595483892497848,0
-12549359463614732,0.7371129650071111,1
-1255187468594977118,0.4883873407017579,0
-1255378098883160367,0.2837867060674172,0
-1255637832999968288,0.40530119809906856,0
-1256473714802617479,0.30547719752224645,0
-125651585148634346,0.403791165068956,0
-125652995486736951,0.7498221809234715,1
-1257063772243570777,0.5518521375630914,1
-1257233650036176977,0.5867497463030228,1
-1257697059911857692,0.4279863564096923,0
-1258083547540484459,0.29059157140713077,0
-1258387673092421680,0.1992512490612159,0
-1258387673092421680,0.46148789137454477,0
-1258719350028048064,0.3026627846930967,0
-12594002825559509,0.10228655821140961,0
-1259802574167462389,0.5506194093882016,1
-1259806371651747316,0.3173894074507636,0
-1260308231446742537,0.5917085850867725,1
-1260462302736768796,0.3545726241325701,0
-1260732693587004080,0.2629736130289021,0
-1260794458438665024,0.10019696128310607,0
-1261203556140272012,0.5407996903691965,1
-1262612347592846445,0.1478632239450737,0
-1262867875686307744,0.3908370298898043,0
-1263080726028991612,0.28089826428616643,0
-1264628822491720539,0.3868058677336224,0
-1265276424506961290,0.31503806423352576,0
-126604989065302354,0.42522826838744804,0
-126604989065302354,0.7443050003488817,1
-1266465256818513462,0.42777470268918294,0
-1266636601843217704,0.5800375565829735,1
-126667349498949159,0.4044536040428777,0
-1267181242764337003,0.7883095076380336,1
-126804374045823197,0.2839895855880462,0
-126937970091317730,0.025990045484492706,0
-126941270840222405,0.3055975260075554,0
-1269999239333718366,0.36993410459338955,0
-1271397627837476915,0.4297850760127964,0
-1271665604716102684,0.16305275879358358,0
-1271808049806373681,0.1296445269180983,0
-127310186126709776,0.3206427560565958,0
-1273268627152752422,0.5117203736814936,1
-1273936137020641050,0.3887326288686794,0
-1275965077017742482,0.5056332955257865,1
-1276171120849942198,0.17891129208687948,0
-1276531226858842679,0.19740818985655542,0
-1276730423249787494,0.28605458089639557,0
-1277972213399236667,0.4453096903462364,0
-1278586114417232287,0.7291885165729896,1
-1278586114417232287,0.8414481224645949,1
-1278694522262393935,0.15965412605913668,0
-1278694522262393935,0.3141579002408472,0
-1278840118027531164,0.17316447704838,0
-1279051715817480205,0.2700575200456075,0
-1279638636502454826,0.11455527432098972,0
-1279898411751697519,0.27641465525871367,0
-128044191704202693,0.48572167309324066,0
-1281451352071984606,0.752417523758357,1
-1283064687446962467,0.24700846150974481,0
-1283090886762963714,0.7826621307021383,1
-1283976325133213990,0.28627274714266565,0
-1284022490186467094,0.1301730794046419,0
-1284117186485841435,0.2933890592215405,0
-1284270856848661817,0.20934120076557192,0
-1284780864721029444,0.10334644657877481,0
-128481468699696180,0.31102352080156226,0
-1285150474781198314,0.6433114233418984,1
-1285316389853782670,0.5006709012313609,1
-1286179218760362560,0.5381292940410294,1
-1286179218760362560,0.4823641889849827,0
-1286179218760362560,0.5023883451158562,1
-1286179218760362560,0.5213116639445197,1
-1286179218760362560,0.40591792580637076,0
-1287835729784834250,0.34213627145630465,0
-1288065908753654408,0.3264256676918705,0
-1288160843945891695,0.1481769993347318,0
-128820903367421829,0.21401630149009454,0
-1288563374090231458,0.1664474323679927,0
-1289220047272339108,0.345924959264791,0
-1290459441204307243,0.30655686401461746,0
-1290693841901664312,0.13914131983979922,0
-1290693841901664312,0.3083030565700429,0
-1290693841901664312,0.2762526759731629,0
-1291429535131295628,0.22208998814659775,0
-1293761908058791881,0.022518893272352878,0
-12943421396063226,0.17463467937566796,0
-129572512110706492,0.2416269368398647,0
-129690439056340113,0.3912246114039943,0
-1297254506214631338,0.19028394563612175,0
-1297502366048034948,0.1064609085517938,0
-1298185237798531721,0.131027333949103,0
-1298202676614799154,0.39817263920447704,0
-1298283946681733680,0.2079470363008675,0
-1298836476921914626,0.3264225311276011,0
-1299598986988520325,0.1477320356290524,0
-1299695479231186182,0.12958340420427975,0
-1300181266196525617,0.14509583340349536,0
-1300684449019714614,0.2504615643280307,0
-1301194959893041770,0.43246215498309987,0
-1301420437275601179,0.2640296691795561,0
-1301430811954595464,0.23475972358760744,0
-1301956123806341880,0.03486588308384466,0
-1302742888495415888,0.4421709342984709,0
-1303771666467914077,0.26859532948745546,0
-1304097193546095525,0.09120784121920121,0
-1304279139625490557,0.5489751525522907,1
-1304284885466320812,0.43657104306828914,0
-1304659305457750820,0.21669338905376628,0
-1306205890006130941,0.02729212443995401,0
-1306404023944716907,0.30687735273297595,0
-1306711143947506366,0.45807554536332423,0
-1307029662921248411,0.27919107344773575,0
-1308082143483148041,0.5145384958812347,1
-1308104770852465773,0.3508992355232763,0
-1308471329242425407,0.08076745750192438,0
-1308849194488140287,0.043608457734002556,0
-1309254135818551013,0.46406394593892447,0
-1309332000145801008,0.25792307830383976,0
-1309458186840674641,0.3431304458314091,0
-1309956701508270973,0.4863148723288982,0
-1310775302993055605,0.2841305178381041,0
-131114032787487887,0.25719405625109737,0
-1311222816900057943,0.1766265411329144,0
-1311222816900057943,0.288113433548869,0
-1311246081309966221,0.10362866466633415,0
-1312433310018654079,0.4947300908114769,0
-1313729024111457373,0.12192611678744185,0
-1314059862662043582,0.4082220051841929,0
-131513909518159202,0.27411484451523555,0
-1316757559852046570,0.029036569196909872,0
-1317002007298208283,0.3910556823565885,0
-1317414534208403496,0.43816323846573046,0
-1319569345024624717,0.2048094959418299,0
-1320003337551591794,0.06081595932218375,0
-1320246887179557154,0.16845833740236962,0
-1320246887179557154,0.1771816584716715,0
-1320246887179557154,0.43240340276343425,0
-1320421241559858834,0.346747284742755,0
-1320725214811427160,0.47708633509924037,0
-1321845854883859888,0.18975077161880413,0
-1322054686084620268,0.47857569287412144,0
-1322836693103389900,0.04096196579425336,0
-1322836693103389900,0.06637821194464999,0
-132372933998115887,0.08180042755392367,0
-1323781539124101313,0.3926034112549665,0
-1323784092748038378,0.42603077668873646,0
-1323844817456107761,0.2825659432431461,0
-1323910398797271259,0.29645012721558195,0
-1324243115053674166,0.597887744212585,1
-1324877132430727730,0.42604946022023765,0
-1325257345363726378,0.11186823701479885,0
-1325916903613712126,0.02909482352393967,0
-1325916903613712126,0.0506447286023946,0
-132607711741894448,0.06294275054235396,0
-1326377412612905422,0.3794991440375218,0
-1327072364294570740,0.8330564293947453,1
-1327803071986656807,0.12138658868345825,0
-1328382597805745474,0.15471798780338078,0
-1329765035144259821,0.2865424378147874,0
-1330018256034635386,0.3287807688119129,0
-133173953238805952,0.156522871647872,0
-1332129843957639382,0.08941126905455694,0
-1332312990640181543,0.5135766689405198,1
-1332447880152998666,0.29368542198535813,0
-133334947604410054,0.3441165006916604,0
